NU_INSCRICAO;NU_ANO;CO_MUNICIPIO_RESIDENCIA;NO_MUNICIPIO_RESIDENCIA;CO_UF_RESIDENCIA;SG_UF_RESIDENCIA;NU_IDADE;TP_SEXO;TP_ESTADO_CIVIL;TP_COR_RACA;TP_NACIONALIDADE;CO_MUNICIPIO_NASCIMENTO;NO_MUNICIPIO_NASCIMENTO;CO_UF_NASCIMENTO;SG_UF_NASCIMENTO;TP_ST_CONCLUSAO;TP_ANO_CONCLUIU;TP_ESCOLA;TP_ENSINO;IN_TREINEIRO;CO_ESCOLA;CO_MUNICIPIO_ESC;NO_MUNICIPIO_ESC;CO_UF_ESC;SG_UF_ESC;TP_DEPENDENCIA_ADM_ESC;TP_LOCALIZACAO_ESC;TP_SIT_FUNC_ESC;IN_BAIXA_VISAO;IN_CEGUEIRA;IN_SURDEZ;IN_DEFICIENCIA_AUDITIVA;IN_SURDO_CEGUEIRA;IN_DEFICIENCIA_FISICA;IN_DEFICIENCIA_MENTAL;IN_DEFICIT_ATENCAO;IN_DISLEXIA;IN_DISCALCULIA;IN_AUTISMO;IN_VISAO_MONOCULAR;IN_OUTRA_DEF;IN_GESTANTE;IN_LACTANTE;IN_IDOSO;IN_ESTUDA_CLASSE_HOSPITALAR;IN_SEM_RECURSO;IN_BRAILLE;IN_AMPLIADA_24;IN_AMPLIADA_18;IN_LEDOR;IN_ACESSO;IN_TRANSCRICAO;IN_LIBRAS;IN_TEMPO_ADICIONAL;IN_LEITURA_LABIAL;IN_MESA_CADEIRA_RODAS;IN_MESA_CADEIRA_SEPARADA;IN_APOIO_PERNA;IN_GUIA_INTERPRETE;IN_COMPUTADOR;IN_CADEIRA_ESPECIAL;IN_CADEIRA_CANHOTO;IN_CADEIRA_ACOLCHOADA;IN_PROVA_DEITADO;IN_MOBILIARIO_OBESO;IN_LAMINA_OVERLAY;IN_PROTETOR_AURICULAR;IN_MEDIDOR_GLICOSE;IN_MAQUINA_BRAILE;IN_SOROBAN;IN_MARCA_PASSO;IN_SONDA;IN_MEDICAMENTOS;IN_SALA_INDIVIDUAL;IN_SALA_ESPECIAL;IN_SALA_ACOMPANHANTE;IN_MOBILIARIO_ESPECIFICO;IN_MATERIAL_ESPECIFICO;IN_NOME_SOCIAL;CO_MUNICIPIO_PROVA;NO_MUNICIPIO_PROVA;CO_UF_PROVA;SG_UF_PROVA;TP_PRESENCA_CN;TP_PRESENCA_CH;TP_PRESENCA_LC;TP_PRESENCA_MT;CO_PROVA_CN;CO_PROVA_CH;CO_PROVA_LC;CO_PROVA_MT;NU_NOTA_CN;NU_NOTA_CH;NU_NOTA_LC;NU_NOTA_MT;TX_RESPOSTAS_CN;TX_RESPOSTAS_CH;TX_RESPOSTAS_LC;TX_RESPOSTAS_MT;TP_LINGUA;TX_GABARITO_CN;TX_GABARITO_CH;TX_GABARITO_LC;TX_GABARITO_MT;TP_STATUS_REDACAO;NU_NOTA_COMP1;NU_NOTA_COMP2;NU_NOTA_COMP3;NU_NOTA_COMP4;NU_NOTA_COMP5;NU_NOTA_REDACAO;Q001;Q002;Q003;Q004;Q005;Q006;Q007;Q008;Q009;Q010;Q011;Q012;Q013;Q014;Q015;Q016;Q017;Q018;Q019;Q020;Q021;Q022;Q023;Q024;Q025
190004939460;2019;1721000;Palmas;17;TO;23;Feminino;Solteiro(a);Parda;Brasileiro(a);1718204;Porto Nacional;17;TO;Já concluí o Ensino Médio;2013;Não respondeu;Ensino Regular;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Amarela;Rosa;Rosa;Amarela;477,9;0,0;551,9;435,8;ECCCCEBAADDAECBACECDABBBDABBEDBAEECCBACBACBAC;.............................................;ADBBE99999BABCDDCABECDDEBDACCCADEEACCEADBEEEED.BDC;EBAAEAABEDCCACEBDCEADCCDEABBBAEECACECBBBCDCBE;Inglês;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;Sem problemas;140;180;120;140;120;700;Não sei;Completou a Faculdade, mas não completou a Pós-graduação;Não Sei;Grupo 2 (Verificar a definição no dicionário de dados);3;Até R$ 998,00;Não;Sim, um;Sim, dois;Não;Sim, um;Sim, um;Não;Não;Não;Não;Não;Não;Sim, um;Não;Não;Sim, três;Não;Sim, um;Sim
190005530758;2019;1721000;Palmas;17;TO;17;Maculino;Solteiro(a);Branca;Brasileiro(a);1721000;Palmas;17;TO;Estou cursando e concluirei o Ensino Médio em 2019;Não informado;Privada;Ensino Regular;Não;17054079;1721000;Palmas;17;TO;Privada;Urbana;Em atividade;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Cinza;Azul;Azul;Cinza;522,4;580,7;559,9;630,9;BBECCABDBDDCBECBABBBEABDECCBDBBBBCEDDADECDCED;ECCAAAABDABCECCCEBCACADEBABEAAEBAADBCDBECBCDD;BEABC99999DCBABEDDEBDACECEEECDEEECCDEBDAADBBBDEADE;DCCBABCDDBDACEBEABCBCDAAEEBEBAEDCABADCCCBAAEE;Inglês;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;Sem problemas;160;140;180;180;120;780;Completou a Faculdade, mas não completou a Pós-graduação;Completou a Faculdade, mas não completou a Pós-graduação;Grupo 4 (Verificar a definição no dicionário de dados);Grupo 4 (Verificar a definição no dicionário de dados);5;De R$ 3.992,01 até R$ 4.990,00;Não;Sim, dois;Sim, três;Sim, um;Não;Sim, um;Não;Sim, um;Não;Não;Não;Não;Sim, um;Não;Sim;Sim, quatro ou mais;Não;Não;Não
190005545411;2019;1721000;Palmas;17;TO;19;Maculino;Solteiro(a);Branca;Brasileiro(a);1721000;Palmas;17;TO;Estou cursando e concluirei o Ensino Médio em 2019;Não informado;Pública;Ensino Regular;Não;17051983;1721000;Palmas;17;TO;Federal;Urbana;Em atividade;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Azul;Rosa;Rosa;Azul;388,7;478,1;540,7;574,4;CEDDDEACCDBAADABDDABAACDBEECBBBEBAABDDBACDCBA;EAEEAEDABDBDAAACBDBCCEDECDBCCEBACADDCEADDBCBE;AEBBE99999CECCACCAEECDDBDBAACCDEABACBECEBEEBEAEBEA;EBDADBACABCBDAECBCDEDABCCABDACECBEBEBAECBDDAB;Inglês;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;Sem problemas;100;120;100;120;60;500;Completou o Ensino Médio, mas não completou a Faculdade;Completou o Ensino Médio, mas não completou a Faculdade;Grupo 4 (Verificar a definição no dicionário de dados);Grupo 2 (Verificar a definição no dicionário de dados);5;De R$ 4.990,01 até R$ 5.988,00;Não;Sim, um;Sim, dois;Sim, um;Sim, um;Sim, um;Não;Sim, um;Não;Sim, um;Não;Não;Sim, um;Não;Não;Sim, dois;Não;Sim, um;Sim
190003948038;2019;1721000;Palmas;17;TO;37;Feminino;Casado(a)/Mora com um(a) companheiro(a);Parda;Brasileiro(a);5200134;Acreúna;52;GO;Já concluí o Ensino Médio;Anterior a 2007;Não respondeu;NA;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Azul;Azul;Azul;Azul;690,4;688,6;632,3;793,2;CAECCCDEADCBCDDBBCEDBDAEABCDDBABEBCDEECEABADA;BACCABABBADCBCEEEBCACACEDDBECADBEADEADABEACCB;BDABE99999BCBABDDBBCDAAECDADCECCBCCDEBBAADDABCECCE;EEEADDCBADCBADBCCECBDAABCBDACEDDDABEBECCDCDAA;Inglês;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;Sem problemas;200;140;200;200;160;900;Completou a Faculdade, mas não completou a Pós-graduação;Completou o Ensino Médio, mas não completou a Faculdade;Grupo 5 (Verificar a definição no dicionário de dados);Grupo 2 (Verificar a definição no dicionário de dados);3;De R$ 8.982,01 até R$ 9.980,00;Não;Sim, dois;Sim, três;Sim, um;Não;Sim, um;Sim, um;Sim, um;Não;Não;Não;Não;Sim, um;Não;Sim;Sim, dois;Não;Sim, dois;Sim
190001998256;2019;1721000;Palmas;17;TO;17;Maculino;Solteiro(a);Branca;Brasileiro(a);2100600;Amarante do Maranhão;21;MA;Estou cursando e concluirei o Ensino Médio em 2019;Não informado;Pública;Ensino Regular;Não;17051983;1721000;Palmas;17;TO;Federal;Urbana;Em atividade;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Amarela;Rosa;Rosa;Amarela;618,0;660,2;606,1;827,4;CECAAEBBEACDEADDBEAEECEDBEABABCADCDCDBEADACAB;AEBDEEDBADBDABABCCADCEEAADBBCACACACBDEDBBBDCE;ADBBE99999ABCEBCDAAEABDDCAAEECACBEDBDEDEEACEBDEACC;BEDEEEAADCEBAECBCDDABEAEBACACCBDBCEDBEABCCADC;Inglês;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;Sem problemas;160;180;180;200;180;900;Completou a Pós-graduação;Completou a Pós-graduação;Grupo 4 (Verificar a definição no dicionário de dados);Grupo 4 (Verificar a definição no dicionário de dados);3;De R$ 5.988,01 até R$ 6.986,00;Não;Sim, um;Sim, dois;Não;Não;Sim, um;Sim, um;Sim, um;Não;Não;Não;Não;Sim, um;Não;Não;Sim, três;Não;Sim, um;Sim
190003065335;2019;1721000;Palmas;17;TO;37;Feminino;Solteiro(a);Preta;Brasileiro(a);1502707;Conceição do Araguaia;15;PA;Já concluí o Ensino Médio;2017;Não respondeu;NA;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Rosa;Azul;Azul;Rosa;437,1;455,3;510,7;425,1;DECEDECCACCCBDBBBADCDECCBCCEEADCCACACECEBABEA;AECEBAAADADEEECCBAECCEDACDDCEEAEBEEDABBDAABEB;BCABC99999CEEBDCDDAEEDEECDDEEEBCAECBCCAACDADADECEC;CAAADCDCDECACCCCACCCECEECCEAADCDEDADCDBBBCAEB;Inglês;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;Sem problemas;100;120;100;80;20;420;Não completou a 4ª série/5º ano do ensino fundamental;Não completou a 4ª série/5º ano do ensino fundamental;Grupo 1 (Verificar a definição no dicionário de dados);Grupo 1 (Verificar a definição no dicionário de dados);5;Até R$ 998,00;Não;Sim, um;Não;Não;Não;Sim, um;Não;Não;Não;Não;Não;Não;Sim, um;Não;Não;Sim, um;Não;Não;Sim
190001217811;2019;1721000;Palmas;17;TO;17;Maculino;Solteiro(a);Parda;Brasileiro(a);1721000;Palmas;17;TO;Estou cursando e concluirei o Ensino Médio em 2019;Não informado;Pública;Ensino Regular;Não;17026156;1721000;Palmas;17;TO;Privada;Urbana;Em atividade;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Azul;Branca;Branca;Azul;572,9;596,1;582,2;629,1;EDECACDEADBCCDCCDBACBBAEACEBCDAEEDCDBBCDECBAB;DCBCEEACABCBADABECCDBBAECEEDDBEEAECDAEDBADECD;EBCAD99999BDCBCDEDEBDACDBACEDEBBEDADBCDAADCCCABEEB;EEAADDCDABCECDBACBAEDDEABCDEAADDEAEBCBEAABBEC;Inglês;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;Sem problemas;160;140;160;160;140;760;Completou o Ensino Médio, mas não completou a Faculdade;Completou o Ensino Médio, mas não completou a Faculdade;Grupo 2 (Verificar a definição no dicionário de dados);Não Sei;3;De R$ 2.994,01 até R$ 3.992,00;Não;Sim, um;Sim, dois;Sim, um;Sim, um;Sim, um;Não;Sim, um;Não;Sim, um;Não;Não;Sim, um;Não;Não;Sim, três;Sim;Sim, um;Sim
190004320274;2019;1721000;Palmas;17;TO;16;Maculino;Divorciado(a)/Desquitado(a)/Separado(a);Parda;Brasileiro(a);1721208;Tocantinópolis;17;TO;Estou cursando e concluirei o Ensino Médio em 2019;Não informado;Privada;Ensino Regular;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Rosa;Amarela;Amarela;Rosa;586,4;551,5;559,3;632,8;DECDBBAEECAADEBCEBBBCADBBEEDCEECCBDBAACECBCBC;ABAC*BAACEEAACBEDDEEEDBBAEDBEAACBBBACEEBBADCC;BBEEA99999CCABDEEEACCAEACEDCDEECEBBCADCBEBDECAEDCD;AABDCBEAECACDDACBBCDADBBCEEEBCEDAEABBBCABDCEC;Inglês;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;CBABADBBCEEEBCBADCBEEDBBEADBBACDBBACCCCADACAC;BBEDABDACACBABAECBBCCADCEBDBBCDDEEAAADDBECDECAAECD;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;Sem problemas;140;120;180;180;140;760;Completou o Ensino Médio, mas não completou a Faculdade;Completou a Faculdade, mas não completou a Pós-graduação;Grupo 1 (Verificar a definição no dicionário de dados);Grupo 4 (Verificar a definição no dicionário de dados);4;De R$ 4.990,01 até R$ 5.988,00;Não;Sim, dois;Sim, dois;Sim, um;Não;Sim, um;Não;Sim, um;Não;Sim, um;Não;Não;Sim, dois;Não;Sim;Sim, dois;Não;Sim, dois;Sim
190001183061;2019;1721000;Palmas;17;TO;18;Maculino;Solteiro(a);Parda;Brasileiro(a);1721000;Palmas;17;TO;Estou cursando e concluirei o Ensino Médio em 2019;Não informado;Pública;Ensino Regular;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Azul;Branca;Branca;Azul;443,9;569,5;507,6;481,4;BCDDDEEDCDBDCDECBABACBCABBDCCDBDDCBBECBCDAAEE;ECACEAEBEBABAECBCABDBECBCCBABBABACBBAEDBCABCB;ABEBB99999DACCCEEEBBAAADDEDCCEDBDAEBEDCDAACBCEDAEC;ABDCCCBCACCEBDBAAEAEADBCBCCBCDADECCAEADBABDCD;Inglês;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;Sem problemas;80;120;120;120;140;580;Completou o Ensino Médio, mas não completou a Faculdade;Completou o Ensino Médio, mas não completou a Faculdade;Grupo 4 (Verificar a definição no dicionário de dados);Grupo 2 (Verificar a definição no dicionário de dados);5;De R$ 1.996,01 até R$ 2.495,00;Não;Sim, um;Sim, dois;Sim, um;Não;Sim, um;Não;Não;Não;Não;Não;Não;Sim, um;Não;Não;Sim, um;Não;Não;Não
190002012457;2019;1721000;Palmas;17;TO;20;Maculino;Solteiro(a);Parda;Brasileiro(a);1721000;Palmas;17;TO;Já concluí o Ensino Médio;2018;Não respondeu;NA;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Rosa;Rosa;Rosa;Rosa;402,1;481,0;485,0;375,9;AACDCBEDDAECABDDDDCDBADBDDDBDDBDDAACBEEEEDEDA;CEDCCAADBAAAAAACDDAACEEBECDBECABCBEB*ADECBEEE;CBBAD99999CBBDBDCACEEDDAEDAEBCBDDEEECEBAACDCEABAD.;ECABDAEBD.DAEEDCEBDDAECBABDDBCCAADEAEC*BCBDBD;Inglês;DEADBAAAEBEECEBCBCBCBDADAEABCEDDDDADCBEECACBC;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;AADDDBEEEBEDDBEBACABCDBABECECACAECDCBDCCEDCDA;Sem problemas;120;140;120;140;120;640;Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio;Completou a Faculdade, mas não completou a Pós-graduação;Grupo 3 (Verificar a definição no dicionário de dados);Grupo 4 (Verificar a definição no dicionário de dados);5;De R$ 4.990,01 até R$ 5.988,00;Não;Sim, um;Sim, dois;Não;Não;Sim, um;Não;Sim, um;Não;Sim, um;Não;Não;Sim, um;Não;Não;Sim, três;Não;Sim, um;Sim
190001182702;2019;1721000;Palmas;17;TO;26;Maculino;Solteiro(a);Parda;Brasileiro(a);2108207;Pedreiras;21;MA;Já concluí o Ensino Médio;2012;Não respondeu;NA;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Amarela;Rosa;Rosa;Amarela;577,0;574,8;518,4;575,9;CECAAEABEEEEEADBBEAEAACBDCBBBCCCCDBBDBBDBBCEC;EEACDEEBADCACBABCDEDCCEAADBEEEACAACBBECCCBABC;AEBAD99999AADCBDDAAECADDCBAEDCECCDECBCBBCAAEDEDEDD;EBDEBBEAEDBBADCBCDBBCBCDDACBBBBDEAABBBBCCBCBB;Inglês;BEEAAEBEEBADEADDADAEABCEDDDBCBCBCCACBCDADCCEB;EEBCEEDBADBBCBABCCADCEBACDBBACCACACBEADBBADCB;ADBBEDCABAABBCBCDAAECDDDBAAAECADECDCEBDEEAECBDBBCC;BEDEEEAADBEBACABCDBABECECACADCBDCCEDCDABECDDD;Sem problemas;120;160;120;180;160;740;Nunca estudou;Completou a Faculdade, mas não completou a Pós-graduação;Grupo 1 (Verificar a definição no dicionário de dados);Grupo 4 (Verificar a definição no dicionário de dados);5;De R$ 3.992,01 até R$ 4.990,00;Não;Sim, um;Sim, dois;Não;Sim, um;Sim, um;Não;Não;Não;Sim, um;Não;Não;Sim, um;Não;Não;Sim, um;Não;Sim, um;Sim
190001193658;2019;1721000;Palmas;17;TO;21;Feminino;Solteiro(a);Parda;Brasileiro(a);2104057;Estreito;21;MA;Já concluí o Ensino Médio;2016;Não respondeu;Ensino Regular;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Cinza;Branca;Branca;Cinza;488,0;519,4;526,9;652,0;CEDCADADCCAEDECABEADCBDCACCABEEABCDAEBBDDBAED;DCABECADABCEBDBDBEAABECECDBAACADBACCCEDBCAEED;ECBDE99999ADCBCEECABDCADCBDEDECDDABCBBACEDCCCAEECB;DEBBABCCADBABEEEDDABEDECEBCBADACABEACEABCCAEE;Inglês;DADCCEBBCCACBEEBEEBACBCDDDDADBCBBCEAEADEADAAE;ACACEEBCCBABADBBBACDBBACCCCADCEBADCBEEDBBEADB;EBBADCABDABACBCEBDEEAAADDBECDECDDBADBCDAAECBCCAECB;DBEBACABCDBABECEEEDCBDCCEDCDABEDAADDDECACAECB;Sem problemas;120;120;120;140;100;600;Completou o Ensino Médio, mas não completou a Faculdade;Completou o Ensino Médio, mas não completou a Faculdade;Não Sei;Grupo 2 (Verificar a definição no dicionário de dados);1;Até R$ 998,00;Não;Sim, um;Sim, um;Não;Não;Sim, um;Não;Não;Não;Não;Não;Não;Sim, um;Não;Não;Sim, um;Não;Não;Sim
190005071401;2019;1721000;Palmas;17;TO;24;Feminino;Solteiro(a);Parda;Brasileiro(a);1721000;Palmas;17;TO;Já concluí o Ensino Médio;2014;Não respondeu;NA;Não;NA;NA;NA;NA;NA;NA;NA;NA;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;Não;1721000;Palmas;17;TO;Presente na prova;Presente na prova;Presente na prova;Presente na prova;Azul;Azul;Azul;Azul;363,7;486,2;503,4;462,5;EE*DCABADACBACBCCAECDECABADADCCDEEABCCEDBACAC;CDCCABAAABDDBCECECCDBABCBC*BCCBBACDEECEEDCDCA;DDABE99999EBBCDDDCDBDCBECECEAECCACADBADCCEBAEDAEBC;ACABDDCCADACAAEBBDADBDAEBDABBACCECBCBB*.CBEAE;Inglês;AAECACDEADCBCDDDBCBDADAEABCEBABEEBCBEECEBDADC;BACCCBABBADCBCEEEBCACACEEDBCCADBEADBADBBBACDB;BDABEABCADBCBAADDBECDAAECDAECBECBCCDEEAAADDBBCDCEB;EEEADBEBACABCDBABECECACDCBDCCEDCDABEDECDDDBAA;Sem problemas;120;40;40;120;0;320;Completou a Faculdade, mas não completou a Pós-graduação;Completou a 8ª série/9º ano do ensino fundamental, mas não completou o Ensino Médio;Grupo 5 (Verificar a definição no dicionário de dados);Grupo 4 (Verificar a definição no dicionário de dados);5;Nenhuma renda.;Não;Sim, dois;Sim, três;Sim, um;Não;Sim, dois;Sim, dois;Sim, um;Não;Sim, um;Não;Não;Sim, três;Não;Sim;Sim, quatro ou mais;Sim;Sim, um;Sim
